"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	% of Total Deaths
	"Greene County, NY"	"36039"	"2017"	"2017"	"Apr., 2017"	"2017/04"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Greene County, NY"	"36039"	"2017"	"2017"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Jun., 2017"	"2017/06"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Jul., 2017"	"2017/07"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Aug., 2017"	"2017/08"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Sep., 2017"	"2017/09"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Oct., 2017"	"2017/10"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Nov., 2017"	"2017/11"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Greene County, NY"	"36039"	"2017"	"2017"	"Dec., 2017"	"2017/12"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Jan., 2018"	"2018/01"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Feb., 2018"	"2018/02"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Mar., 2018"	"2018/03"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Apr., 2018"	"2018/04"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Greene County, NY"	"36039"	"2018"	"2018"	"May, 2018"	"2018/05"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Jun., 2018"	"2018/06"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Jul., 2018"	"2018/07"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Aug., 2018"	"2018/08"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.003%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Oct., 2018"	"2018/10"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Nov., 2018"	"2018/11"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Greene County, NY"	"36039"	"2018"	"2018"	"Dec., 2018"	"2018/12"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Hamilton County, NY"	"36041"	"2013"	"2013"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Hamilton County, NY"	"36041"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Hamilton County, NY"	"36041"	"2015"	"2015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Hamilton County, NY"	"36041"	"2017"	"2017"	"Nov., 2017"	"2017/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.001%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Jan., 2013"	"2013/01"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Feb., 2013"	"2013/02"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Mar., 2013"	"2013/03"	80	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.009%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Apr., 2013"	"2013/04"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"May, 2013"	"2013/05"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Jun., 2013"	"2013/06"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Jul., 2013"	"2013/07"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Aug., 2013"	"2013/08"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Sep., 2013"	"2013/09"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Oct., 2013"	"2013/10"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Nov., 2013"	"2013/11"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Herkimer County, NY"	"36043"	"2013"	"2013"	"Dec., 2013"	"2013/12"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2014"	"2014"	"Jan., 2014"	"2014/01"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2014"	"2014"	"Feb., 2014"	"2014/02"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2014"	"2014"	"Mar., 2014"	"2014/03"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Herkimer County, NY"	"36043"	"2014"	"2014"	"Apr., 2014"	"2014/04"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Herkimer County, NY"	"36043"	"2014"	"2014"	"May, 2014"	"2014/05"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
